date	time	sl
19430915	19:00	-0.285
19430915	20:00	-0.468
19430915	21:00	-0.529
19430915	22:00	-0.468
19430915	23:00	-0.285
19430916	0:00	-0.041
19430916	1:00	0.233
19430916	2:00	0.386
19430916	3:00	0.477
19430916	4:00	0.416
19430916	5:00	0.233
19430916	6:00	-0.011
19430916	7:00	-0.285
19430916	8:00	-0.498
19430916	9:00	-0.62
19430916	10:00	-0.59
19430916	11:00	-0.437
19430916	12:00	-0.224
19430916	13:00	0.05
19430916	14:00	0.264
19430916	15:00	0.386
19430916	16:00	0.386
19430916	17:00	0.294
19430916	18:00	0.111
19430916	19:00	-0.133
19430916	20:00	-0.376
19430916	21:00	-0.529
19430916	22:00	-0.59
19430916	23:00	-0.529
19430917	0:00	-0.346
19430917	1:00	-0.102
19430917	2:00	0.111
19430917	3:00	0.264
19430917	4:00	0.325
19430917	5:00	0.264
19430917	6:00	0.142
19430917	7:00	-0.102
19430917	8:00	-0.346
19430917	9:00	-0.498
19430917	10:00	-0.559
19430917	11:00	-0.529
19430917	12:00	-0.437
19430917	13:00	-0.194
19430917	14:00	0.05
19430917	15:00	0.264
19430917	16:00	0.325
19430917	17:00	0.325
19430917	18:00	0.203
19430917	19:00	-0.011
19430917	20:00	-0.254
19430917	21:00	-0.437
19430917	22:00	-0.559
19430917	23:00	-0.62
19430918	0:00	-0.529
19430918	1:00	-0.346
19430918	2:00	-0.133
19430918	3:00	0.081
19430918	4:00	0.203
19430918	5:00	0.203
19430918	6:00	0.142
19430918	7:00	0.05
19430918	8:00	-0.102
19430918	9:00	-0.285
19430918	10:00	-0.407
19430918	11:00	-0.468
19430918	12:00	-0.437
19430918	13:00	-0.315
19430918	14:00	-0.072
19430918	15:00	0.111
19430918	16:00	0.264
19430918	17:00	0.325
19430918	18:00	0.294
19430918	19:00	0.203
19430918	20:00	0.02
19430918	21:00	-0.194
19430918	22:00	-0.407
19430918	23:00	-0.498
19430919	0:00	-0.498
19430919	1:00	-0.437
19430919	2:00	-0.285
19430919	3:00	-0.133
19430919	4:00	0.02
19430919	5:00	0.111
19430919	6:00	0.111
19430919	7:00	0.02
19430919	8:00	-0.133
19430919	9:00	-0.346
19430919	10:00	-0.498
19430919	11:00	-0.559
19430919	12:00	-0.559
19430919	13:00	-0.498
19430919	14:00	-0.315
19430919	15:00	-0.102
19430919	16:00	0.081
19430919	17:00	0.233
19430919	18:00	0.294
19430919	19:00	0.233
19430919	20:00	0.111
19430919	21:00	-0.041
19430919	22:00	-0.254
19430919	23:00	-0.376
19430920	0:00	-0.468
19430920	1:00	-0.468
19430920	2:00	-0.407
19430920	3:00	-0.254
19430920	4:00	-0.102
19430920	5:00	0.05
19430920	6:00	0.111
19430920	7:00	0.081
19430920	8:00	-0.011
19430920	9:00	-0.163
19430920	10:00	-0.315
19430920	11:00	-0.437
19430920	12:00	-0.498
19430920	13:00	-0.498
19430920	14:00	-0.407
19430920	15:00	-0.254
19430920	16:00	-0.072
19430920	17:00	0.081
19430920	18:00	0.203
19430920	19:00	0.233
19430920	20:00	0.172
19430920	21:00	0.05
19430920	22:00	-0.102
19430920	23:00	-0.254
19430921	0:00	-0.376
19430921	1:00	-0.407
19430921	2:00	-0.407
19430921	3:00	-0.346
19430921	4:00	-0.254
19430921	5:00	-0.102
19430921	6:00	0.02
19430921	7:00	0.05
19430921	8:00	0.02
19430921	9:00	-0.072
19430921	10:00	-0.163
19430921	11:00	-0.285
19430921	12:00	-0.407
19430921	13:00	-0.468
19430921	14:00	-0.468
19430921	15:00	-0.407
19430921	16:00	-0.285
19430921	17:00	-0.133
19430921	18:00	0.02
19430921	19:00	0.111
19430921	20:00	0.142
19430921	21:00	0.111
19430921	22:00	0.02
19430921	23:00	-0.133
19430922	0:00	-0.285
19430922	1:00	-0.376
19430922	2:00	-0.407
19430922	3:00	-0.407
19430922	4:00	-0.346
19430922	5:00	-0.224
19430922	6:00	-0.102
19430922	7:00	-0.011
19430922	8:00	0.05
19430922	9:00	0.05
19430922	10:00	-0.011
19430922	11:00	-0.133
19430922	12:00	-0.254
19430922	13:00	-0.346
19430922	14:00	-0.376
19430922	15:00	-0.376
19430922	16:00	-0.315
19430922	17:00	-0.163
19430922	18:00	-0.011
19430922	19:00	0.111
19430922	20:00	0.203
19430922	21:00	0.172
19430922	22:00	0.111
19430922	23:00	0.05
19430923	0:00	-0.102
19430923	1:00	-0.224
19430923	2:00	-0.346
19430923	3:00	-0.407
19430923	4:00	-0.376
19430923	5:00	-0.285
19430923	6:00	-0.163
19430923	7:00	-0.041
19430923	8:00	0.05
19430923	9:00	0.081
19430923	10:00	0.081
19430923	11:00	-0.011
19430923	12:00	-0.133
19430923	13:00	-0.254
19430923	14:00	-0.315
19430923	15:00	-0.346
19430923	16:00	-0.315
19430923	17:00	-0.254
19430923	18:00	-0.133
19430923	19:00	-0.011
19430923	20:00	0.142
19430923	21:00	0.203
19430923	22:00	0.203
19430923	23:00	0.172
19430924	0:00	0.081
19430924	1:00	-0.072
19430924	2:00	-0.224
19430924	3:00	-0.315
19430924	4:00	-0.376
19430924	5:00	-0.346
19430924	6:00	-0.254
19430924	7:00	-0.011
19430924	8:00	0.142
19430924	9:00	0.294
19430924	10:00	0.325
19430924	11:00	0.294
19430924	12:00	0.233
19430924	13:00	0.111
19430924	14:00	-0.041
19430924	15:00	-0.133
19430924	16:00	-0.224
19430924	17:00	-0.224
19430924	18:00	-0.163
19430924	19:00	-0.041
19430924	20:00	0.142
19430924	21:00	0.264
19430924	22:00	0.355
19430924	23:00	0.355
19430925	0:00	0.294
19430925	1:00	0.203
19430925	2:00	0.081
19430925	3:00	-0.072
19430925	4:00	-0.224
19430925	5:00	-0.285
19430925	6:00	-0.285
19430925	7:00	-0.194
19430925	8:00	-0.041
19430925	9:00	0.111
19430925	10:00	0.233
19430925	11:00	0.264
19430925	12:00	0.203
19430925	13:00	0.111
19430925	14:00	-0.011
19430925	15:00	-0.163
19430925	16:00	-0.254
19430925	17:00	-0.315
19430925	18:00	-0.285
19430925	19:00	-0.163
19430925	20:00	-0.011
19430925	21:00	0.172
19430925	22:00	0.294
19430925	23:00	0.386
19430926	0:00	0.386
19430926	1:00	0.294
19430926	2:00	0.203
19430926	3:00	0.02
19430926	4:00	-0.133
19430926	5:00	-0.254
19430926	6:00	-0.285
19430926	7:00	-0.224
19430926	8:00	-0.102
19430926	9:00	0.05
19430926	10:00	0.203
19430926	11:00	0.325
19430926	12:00	0.355
19430926	13:00	0.294
19430926	14:00	0.172
19430926	15:00	0.02
19430926	16:00	-0.163
19430926	17:00	-0.285
19430926	18:00	-0.376
19430926	19:00	-0.346
19430926	20:00	-0.224
19430926	21:00	-0.072
19430926	22:00	0.111
19430926	23:00	0.233
19430927	0:00	0.294
19430927	1:00	0.233
19430927	2:00	0.111
19430927	3:00	-0.041
19430927	4:00	-0.224
19430927	5:00	-0.407
19430927	6:00	-0.498
19430927	7:00	-0.529
19430927	8:00	-0.437
19430927	9:00	-0.285
19430927	10:00	-0.133
19430927	11:00	0.02
19430927	12:00	0.081
19430927	13:00	0.111
19430927	14:00	0.02
19430927	15:00	-0.133
19430927	16:00	-0.315
19430927	17:00	-0.498
19430927	18:00	-0.62
19430927	19:00	-0.651
19430927	20:00	-0.559
19430927	21:00	-0.407
19430927	22:00	-0.224
19430927	23:00	-0.072
19430928	0:00	0.02
19430928	1:00	0.05
19430928	2:00	-0.011
19430928	3:00	-0.163
19430928	4:00	-0.346
19430928	5:00	-0.559
19430928	6:00	-0.681
19430928	7:00	-0.742
19430928	8:00	-0.712
19430928	9:00	-0.59
19430928	10:00	-0.376
19430928	11:00	-0.194
19430928	12:00	-0.041
19430928	13:00	0.02
19430928	14:00	-0.011
19430928	15:00	-0.133
19430928	16:00	-0.285
19430928	17:00	-0.498
19430928	18:00	-0.651
19430928	19:00	-0.742
19430928	20:00	-0.742
19430928	21:00	-0.62
19430928	22:00	-0.437
19430928	23:00	-0.224
19430929	0:00	-0.041
19430929	1:00	0.02
19430929	2:00	0.02
19430929	3:00	-0.072
19430929	4:00	-0.224
19430929	5:00	-0.407
19430929	6:00	-0.59
19430929	7:00	-0.712
19430929	8:00	-0.742
19430929	9:00	-0.62
19430929	10:00	-0.437
19430929	11:00	-0.224
19430929	12:00	-0.041
19430929	13:00	0.111
19430929	14:00	0.142
19430929	15:00	0.111
19430929	16:00	-0.041
19430929	17:00	-0.224
19430929	18:00	-0.437
19430929	19:00	-0.559
19430929	20:00	-0.59
19430929	21:00	-0.498
19430929	22:00	-0.315
19430929	23:00	-0.072
19430930	0:00	0.172
19430930	1:00	0.386
19430930	2:00	0.508
19430930	3:00	0.508
19430930	4:00	0.477
19430930	5:00	0.386
19430930	6:00	0.233
19430930	7:00	0.111
19430930	8:00	0.081
19430930	9:00	0.081
19430930	10:00	0.233
19430930	11:00	0.386
19430930	12:00	0.568
19430930	13:00	0.751
19430930	14:00	0.904
19430930	15:00	0.934
19430930	16:00	0.873
19430930	17:00	0.751
19430930	18:00	0.538
19430930	19:00	0.386
19430930	20:00	0.264
19430930	21:00	0.142
19430930	22:00	0.233
19430930	23:00	0.294
19431001	0:00	0.447
19431001	1:00	0.721
19431001	2:00	0.843
19431001	3:00	0.812
19431001	4:00	0.66
19431001	5:00	0.386
19431001	6:00	0.05
19431001	7:00	-0.285
19431001	8:00	-0.498
19431001	9:00	-0.62
19431001	10:00	-0.59
19431001	11:00	-0.529
19431001	12:00	-0.315
19431001	13:00	-0.133
19431001	14:00	0.05
19431001	15:00	0.142
19431001	16:00	0.142
19431001	17:00	0.05
19431001	18:00	-0.133
19431001	19:00	-0.346
19431001	20:00	-0.529
19431001	21:00	-0.651
19431001	22:00	-0.62
19431001	23:00	-0.498
19431002	0:00	-0.315
19431002	1:00	-0.102
19431002	2:00	0.081
19431002	3:00	0.203
19431002	4:00	0.203
19431002	5:00	0.081
19431002	6:00	-0.072
19431002	7:00	-0.285
19431002	8:00	-0.437
19431002	9:00	-0.529
19431002	10:00	-0.498
19431002	11:00	-0.407
19431002	12:00	-0.224
19431002	13:00	-0.011
19431002	14:00	0.203
19431002	15:00	0.325
19431002	16:00	0.355
19431002	17:00	0.264
19431002	18:00	0.111
19431002	19:00	-0.102
19431002	20:00	-0.315
19431002	21:00	-0.468
19431002	22:00	-0.529
19431002	23:00	-0.437
19431003	0:00	-0.315
19431003	1:00	-0.133
19431003	2:00	0.05
19431003	3:00	0.203
19431003	4:00	0.233
19431003	5:00	0.172
19431003	6:00	0.05
19431003	7:00	-0.133
19431003	8:00	-0.315
19431003	9:00	-0.407
19431003	10:00	-0.407
19431003	11:00	-0.376
19431003	12:00	-0.224
19431003	13:00	-0.011
19431003	14:00	0.203
19431003	15:00	0.386
19431003	16:00	0.477
19431003	17:00	0.477
19431003	18:00	0.355
19431003	19:00	0.172
19431003	20:00	-0.011
19431003	21:00	-0.194
19431003	22:00	-0.285
19431003	23:00	-0.315
19431004	0:00	-0.224
19431004	1:00	-0.102
19431004	2:00	0.081
19431004	3:00	0.264
19431004	4:00	0.386
19431004	5:00	0.416
19431004	6:00	0.386
19431004	7:00	0.294
19431004	8:00	0.142
19431004	9:00	-0.011
19431004	10:00	-0.163
19431004	11:00	-0.224
19431004	12:00	-0.224
19431004	13:00	-0.133
19431004	14:00	0.05
19431004	15:00	0.233
19431004	16:00	0.416
19431004	17:00	0.477
19431004	18:00	0.477
19431004	19:00	0.386
19431004	20:00	0.233
19431004	21:00	0.05
19431004	22:00	-0.102
19431004	23:00	-0.194
19431005	0:00	-0.224
19431005	1:00	-0.163
19431005	2:00	-0.072
19431005	3:00	0.111
19431005	4:00	0.233
19431005	5:00	0.325
19431005	6:00	0.325
19431005	7:00	0.264
19431005	8:00	0.142
19431005	9:00	-0.041
19431005	10:00	-0.194
19431005	11:00	-0.315
19431005	12:00	-0.346
19431005	13:00	-0.254
19431005	14:00	-0.133
19431005	15:00	0.05
19431005	16:00	0.264
19431005	17:00	0.386
19431005	18:00	0.447
19431005	19:00	0.386
19431005	20:00	0.294
19431005	21:00	0.142
19431005	22:00	-0.041
19431005	23:00	-0.194
19431006	0:00	-0.254
19431006	1:00	-0.285
19431006	2:00	-0.224
19431006	3:00	-0.102
19431006	4:00	0.02
19431006	5:00	0.172
19431006	6:00	0.233
19431006	7:00	0.203
19431006	8:00	0.142
19431006	9:00	-0.011
19431006	10:00	-0.163
19431006	11:00	-0.315
19431006	12:00	-0.407
19431006	13:00	-0.407
19431006	14:00	-0.346
19431006	15:00	-0.224
19431006	16:00	-0.041
19431006	17:00	0.142
19431006	18:00	0.264
19431006	19:00	0.294
19431006	20:00	0.264
19431006	21:00	0.142
19431006	22:00	-0.011
19431006	23:00	-0.224
19431007	0:00	-0.346
19431007	1:00	-0.437
19431007	2:00	-0.468
19431007	3:00	-0.437
19431007	4:00	-0.315
19431007	5:00	-0.163
19431007	6:00	-0.011
19431007	7:00	0.05
19431007	8:00	0.05
19431007	9:00	-0.011
19431007	10:00	-0.163
19431007	11:00	-0.346
19431007	12:00	-0.346
19431007	13:00	-0.59
19431007	14:00	-0.62
19431007	15:00	-0.59
19431007	16:00	-0.437
19431007	17:00	-0.254
19431007	18:00	-0.102
19431007	19:00	0.05
19431007	20:00	0.081
19431007	21:00	0.081
19431007	22:00	-0.011
19431007	23:00	-0.194
19431008	0:00	-0.376
19431008	1:00	-0.59
19431008	2:00	-0.681
19431008	3:00	-0.742
19431008	4:00	-0.681
19431008	5:00	-0.559
19431008	6:00	-0.376
19431008	7:00	-0.224
19431008	8:00	-0.102
19431008	9:00	-0.072
19431008	10:00	-0.102
19431008	11:00	-0.194
19431008	12:00	-0.376
19431008	13:00	-0.559
19431008	14:00	-0.681
19431008	15:00	-0.712
19431008	16:00	-0.681
19431008	17:00	-0.529
19431008	18:00	-0.346
19431008	19:00	-0.133
19431008	20:00	0.02
19431008	21:00	0.111
19431008	22:00	0.111
19431008	23:00	0.05
19431009	0:00	-0.102
19431009	1:00	-0.285
19431009	2:00	-0.498
19431009	3:00	-0.62
19431009	4:00	-0.651
19431009	5:00	-0.59
19431009	6:00	-0.407
19431009	7:00	-0.224
19431009	8:00	-0.041
19431009	9:00	0.081
19431009	10:00	0.142
19431009	11:00	0.081
19431009	12:00	-0.011
19431009	13:00	-0.224
19431009	14:00	-0.407
19431009	15:00	-0.529
19431009	16:00	-0.59
19431009	17:00	-0.559
19431009	18:00	-0.437
19431009	19:00	-0.224
19431009	20:00	0.02
19431009	21:00	0.172
19431009	22:00	0.264
19431009	23:00	0.264
19431010	0:00	0.172
19431010	1:00	-0.011
19431010	2:00	-0.224
19431010	3:00	-0.437
19431010	4:00	-0.62
19431010	5:00	-0.651
19431010	6:00	-0.559
19431010	7:00	-0.407
19431010	8:00	-0.194
19431010	9:00	0.05
19431010	10:00	0.172
19431010	11:00	0.233
19431010	12:00	0.172
19431010	13:00	0.05
19431010	14:00	-0.102
19431010	15:00	-0.285
19431010	16:00	-0.376
19431010	17:00	-0.407
19431010	18:00	-0.346
19431010	19:00	-0.194
19431010	20:00	0.05
19431010	21:00	0.294
19431010	22:00	0.477
19431010	23:00	0.599
19431011	0:00	0.66
19431011	1:00	0.568
19431011	2:00	0.386
19431011	3:00	0.172
19431011	4:00	-0.041
19431011	5:00	-0.194
19431011	6:00	-0.285
19431011	7:00	-0.224
19431011	8:00	-0.102
19431011	9:00	0.111
19431011	10:00	0.325
19431011	11:00	0.477
19431011	12:00	0.538
19431011	13:00	0.508
19431011	14:00	0.355
19431011	15:00	0.111
19431011	16:00	-0.102
19431011	17:00	-0.315
19431011	18:00	-0.407
19431011	19:00	-0.376
19431011	20:00	-0.224
19431011	21:00	0.02
19431011	22:00	0.264
19431011	23:00	0.477
19431012	0:00	0.568
19431012	1:00	0.538
19431012	2:00	0.447
19431012	3:00	0.203
19431012	4:00	-0.072
19431012	5:00	-0.285
19431012	6:00	-0.437
19431012	7:00	-0.468
19431012	8:00	-0.376
19431012	9:00	-0.163
19431012	10:00	0.081
19431012	11:00	0.294
19431012	12:00	0.416
19431012	13:00	0.477
19431012	14:00	0.355
19431012	15:00	0.172
19431012	16:00	-0.072
19431012	17:00	-0.315
19431012	18:00	-0.498
19431012	19:00	-0.59
19431012	20:00	-0.529
19431012	21:00	-0.376
19431012	22:00	-0.102
19431012	23:00	0.142
19431013	0:00	0.325
19431013	1:00	0.416
19431013	2:00	0.355
19431013	3:00	0.203
19431013	4:00	-0.072
19431013	5:00	-0.315
19431013	6:00	-0.529
19431013	7:00	-0.651
19431013	8:00	-0.651
19431013	9:00	-0.529
19431013	10:00	-0.285
19431013	11:00	0.02
19431013	12:00	0.233
19431013	13:00	0.355
19431013	14:00	0.355
19431013	15:00	0.264
19431013	16:00	0.05
19431013	17:00	-0.224
19431013	18:00	-0.437
19431013	19:00	-0.62
19431013	20:00	-0.681
19431013	21:00	-0.651
19431013	22:00	-0.468
19431013	23:00	-0.194
19431014	0:00	0.05
19431014	1:00	0.233
19431014	2:00	0.264
19431014	3:00	0.233
19431014	4:00	0.05
19431014	5:00	-0.194
19431014	6:00	-0.437
19431014	7:00	-0.62
19431014	8:00	-0.712
19431014	9:00	-0.651
19431014	10:00	-0.468
19431014	11:00	-0.224
19431014	12:00	0.02
19431014	13:00	0.233
19431014	14:00	0.355
19431014	15:00	0.355
19431014	16:00	0.233
19431014	17:00	0.02
19431014	18:00	-0.254
19431014	19:00	-0.468
19431014	20:00	-0.62
19431014	21:00	-0.651
19431014	22:00	-0.559
19431014	23:00	-0.346
19431015	0:00	-0.102
19431015	1:00	0.111
19431015	2:00	0.264
19431015	3:00	0.294
19431015	4:00	0.203
19431015	5:00	0.05
19431015	6:00	-0.194
19431015	7:00	-0.437
19431015	8:00	-0.559
19431015	9:00	-0.59
19431015	10:00	-0.498
19431015	11:00	-0.285
19431015	12:00	-0.041
19431015	13:00	0.203
19431015	14:00	0.416
19431015	15:00	0.477
19431015	16:00	0.447
19431015	17:00	0.325
19431015	18:00	0.111
19431015	19:00	-0.133
19431015	20:00	-0.346
19431015	21:00	-0.468
19431015	22:00	-0.498
19431015	23:00	-0.407
19431016	0:00	-0.163
19431016	1:00	0.05
19431016	2:00	0.264
19431016	3:00	0.355
19431016	4:00	0.386
19431016	5:00	0.294
19431016	6:00	0.111
19431016	7:00	-0.133
19431016	8:00	-0.315
19431016	9:00	-0.437
19431016	10:00	-0.468
19431016	11:00	-0.376
19431016	12:00	-0.163
19431016	13:00	0.081
19431016	14:00	0.294
19431016	15:00	0.416
19431016	16:00	0.477
19431016	17:00	0.386
19431016	18:00	0.264
19431016	19:00	0.05
19431016	20:00	-0.163
19431016	21:00	-0.346
19431016	22:00	-0.437
19431016	23:00	-0.407
19431017	0:00	-0.285
19431017	1:00	-0.163
19431017	2:00	-0.011
19431017	3:00	0.172
19431017	4:00	0.264
19431017	5:00	0.203
19431017	6:00	0.111
19431017	7:00	-0.011
19431017	8:00	-0.194
19431017	9:00	-0.346
19431017	10:00	-0.407
19431017	11:00	-0.437
19431017	12:00	-0.346
19431017	13:00	-0.163
19431017	14:00	0.02
19431017	15:00	0.203
19431017	16:00	0.264
19431017	17:00	0.294
19431017	18:00	0.203
19431017	19:00	0.02
19431017	20:00	-0.194
19431017	21:00	-0.407
19431017	22:00	-0.529
19431017	23:00	-0.59
19431018	0:00	-0.559
19431018	1:00	-0.437
19431018	2:00	-0.285
19431018	3:00	-0.102
19431018	4:00	0.02
19431018	5:00	0.05
19431018	6:00	0.05
19431018	7:00	-0.072
19431018	8:00	-0.224
19431018	9:00	-0.407
19431018	10:00	-0.498
19431018	11:00	-0.59
19431018	12:00	-0.59
19431018	13:00	-0.468
19431018	14:00	-0.315
19431018	15:00	-0.133
19431018	16:00	0.02
19431018	17:00	0.081
19431018	18:00	0.05
19431018	19:00	-0.041
19431018	20:00	-0.194
19431018	21:00	-0.376
19431018	22:00	-0.559
19431018	23:00	-0.681
19431019	0:00	-0.742
19431019	1:00	-0.712
19431019	2:00	-0.681
19431019	3:00	-0.59
19431019	4:00	-0.468
19431019	5:00	-0.407
19431019	6:00	-0.376
19431019	7:00	-0.437
19431019	8:00	-0.529
19431019	9:00	-0.62
19431019	10:00	-0.59
19431019	11:00	-0.62
19431019	12:00	-0.62
19431019	13:00	-0.559
19431019	14:00	-0.437
19431019	15:00	-0.254
19431019	16:00	-0.041
19431019	17:00	0.111
19431019	18:00	0.172
19431019	19:00	0.172
19431019	20:00	0.111
19431019	21:00	-0.011
19431019	22:00	-0.163
19431019	23:00	-0.254
19431020	0:00	-0.315
19431020	1:00	-0.315
19431020	2:00	-0.285
19431020	3:00	-0.194
19431020	4:00	-0.072
19431020	5:00	0.05
19431020	6:00	0.111
19431020	7:00	0.111
19431020	8:00	0.081
19431020	9:00	-0.041
19431020	10:00	-0.133
19431020	11:00	-0.254
19431020	12:00	-0.346
19431020	13:00	-0.376
19431020	14:00	-0.315
19431020	15:00	-0.194
19431020	16:00	-0.041
19431020	17:00	0.081
19431020	18:00	0.172
19431020	19:00	0.203
19431020	20:00	0.142
19431020	21:00	0.05
19431020	22:00	-0.072
19431020	23:00	-0.194
19431021	0:00	-0.285
19431021	1:00	-0.346
19431021	2:00	-0.376
19431021	3:00	-0.346
19431021	4:00	-0.254
19431021	5:00	-0.133
19431021	6:00	-0.011
19431021	7:00	0.05
19431021	8:00	0.081
19431021	9:00	0.05
19431021	10:00	-0.041
19431021	11:00	-0.133
19431021	12:00	-0.254
19431021	13:00	-0.346
19431021	14:00	-0.346
19431021	15:00	-0.315
19431021	16:00	-0.194
19431021	17:00	-0.041
19431021	18:00	0.05
19431021	19:00	0.172
19431021	20:00	0.172
19431021	21:00	0.142
19431021	22:00	0.081
19431021	23:00	-0.041
19431022	0:00	-0.163
19431022	1:00	-0.285
19431022	2:00	-0.376
19431022	3:00	-0.376
19431022	4:00	-0.346
19431022	5:00	-0.224
19431022	6:00	-0.102
19431022	7:00	0.02
19431022	8:00	0.111
19431022	9:00	0.111
19431022	10:00	0.081
19431022	11:00	-0.011
19431022	12:00	-0.133
19431022	13:00	-0.254
19431022	14:00	-0.346
19431022	15:00	-0.376
19431022	16:00	-0.315
19431022	17:00	-0.194
19431022	18:00	-0.011
19431022	19:00	0.111
19431022	20:00	0.233
19431022	21:00	0.233
19431022	22:00	0.203
19431022	23:00	0.111
19431023	0:00	-0.011
19431023	1:00	-0.133
19431023	2:00	-0.224
19431023	3:00	-0.254
19431023	4:00	-0.254
19431023	5:00	-0.224
19431023	6:00	-0.133
19431023	7:00	-0.011
19431023	8:00	0.111
19431023	9:00	0.172
19431023	10:00	0.172
19431023	11:00	0.111
19431023	12:00	-0.011
19431023	13:00	-0.133
19431023	14:00	-0.285
19431023	15:00	-0.376
19431023	16:00	-0.407
19431023	17:00	-0.346
19431023	18:00	-0.224
19431023	19:00	-0.072
19431023	20:00	0.081
19431023	21:00	0.172
19431023	22:00	0.203
19431023	23:00	0.203
19431024	0:00	0.142
19431024	1:00	0.02
19431024	2:00	-0.163
19431024	3:00	-0.254
19431024	4:00	-0.315
19431024	5:00	-0.315
19431024	6:00	-0.254
19431024	7:00	-0.133
19431024	8:00	-0.011
19431024	9:00	0.111
19431024	10:00	0.142
19431024	11:00	0.142
19431024	12:00	0.081
19431024	13:00	-0.041
19431024	14:00	-0.194
19431024	15:00	-0.346
19431024	16:00	-0.437
19431024	17:00	-0.437
19431024	18:00	-0.376
19431024	19:00	-0.224
19431024	20:00	-0.072
19431024	21:00	0.081
19431024	22:00	0.172
19431024	23:00	0.233
19431025	0:00	0.172
19431025	1:00	0.081
19431025	2:00	-0.041
19431025	3:00	-0.194
19431025	4:00	-0.346
19431025	5:00	-0.376
19431025	6:00	-0.315
19431025	7:00	-0.224
19431025	8:00	-0.041
19431025	9:00	0.142
19431025	10:00	0.294
19431025	11:00	0.386
19431025	12:00	0.386
19431025	13:00	0.355
19431025	14:00	0.264
19431025	15:00	0.172
19431025	16:00	0.05
19431025	17:00	-0.041
19431025	18:00	-0.072
19431025	19:00	0.081
19431025	20:00	0.233
19431025	21:00	0.386
19431025	22:00	0.538
19431025	23:00	0.629
19431026	0:00	0.69
19431026	1:00	0.629
19431026	2:00	0.538
19431026	3:00	0.386
19431026	4:00	0.264
19431026	5:00	0.142
19431026	6:00	0.111
19431026	7:00	0.203
19431026	8:00	0.325
19431026	9:00	0.447
19431026	10:00	0.568
19431026	11:00	0.69
19431026	12:00	0.782
19431026	13:00	0.751
19431026	14:00	0.69
19431026	15:00	0.538
19431026	16:00	0.325
19431026	17:00	0.203
19431026	18:00	0.111
19431026	19:00	0.142
19431026	20:00	0.233
19431026	21:00	0.355
19431026	22:00	0.508
19431026	23:00	0.66
19431027	0:00	0.721
19431027	1:00	0.721
19431027	2:00	0.629
19431027	3:00	0.477
19431027	4:00	0.264
19431027	5:00	0.081
19431027	6:00	-0.011
19431027	7:00	-0.072
19431027	8:00	-0.011
19431027	9:00	0.111
19431027	10:00	0.264
19431027	11:00	0.447
19431027	12:00	0.538
19431027	13:00	0.568
19431027	14:00	0.508
19431027	15:00	0.386
19431027	16:00	0.172
19431027	17:00	-0.011
19431027	18:00	-0.194
19431027	19:00	-0.254
19431027	20:00	-0.224
19431027	21:00	-0.072
19431027	22:00	0.142
19431027	23:00	0.325
19431028	0:00	0.477
19431028	1:00	0.508
19431028	2:00	0.508
19431028	3:00	0.386
19431028	4:00	0.233
19431028	5:00	0.05
19431028	6:00	-0.102
19431028	7:00	-0.163
19431028	8:00	-0.163
19431028	9:00	-0.041
19431028	10:00	0.142
19431028	11:00	0.325
19431028	12:00	0.508
19431028	13:00	0.568
19431028	14:00	0.538
19431028	15:00	0.416
19431028	16:00	0.203
19431028	17:00	-0.041
19431028	18:00	-0.315
19431028	19:00	-0.468
19431028	20:00	-0.529
19431028	21:00	-0.559
19431028	22:00	-0.407
19431028	23:00	-0.194
19431029	0:00	0.02
19431029	1:00	0.142
19431029	2:00	0.172
19431029	3:00	0.05
19431029	4:00	-0.072
19431029	5:00	-0.315
19431029	6:00	-0.498
19431029	7:00	-0.651
19431029	8:00	-0.742
19431029	9:00	-0.742
19431029	10:00	-0.59
19431029	11:00	-0.376
19431029	12:00	-0.163
19431029	13:00	0.02
19431029	14:00	0.081
19431029	15:00	0.05
19431029	16:00	-0.102
19431029	17:00	-0.346
19431029	18:00	-0.559
19431029	19:00	-0.742
19431029	20:00	-0.834
19431029	21:00	-0.864
19431029	22:00	-0.742
19431029	23:00	-0.559
19431030	0:00	-0.376
19431030	1:00	-0.194
19431030	2:00	-0.133
19431030	3:00	-0.133
19431030	4:00	-0.285
19431030	5:00	-0.498
19431030	6:00	-0.712
19431030	7:00	-0.895
19431030	8:00	-1.016
19431030	9:00	-1.047
19431030	10:00	-0.895
19431030	11:00	-0.712
19431030	12:00	-0.468
19431030	13:00	-0.285
19431030	14:00	-0.163
19431030	15:00	-0.102
19431030	16:00	-0.163
19431030	17:00	-0.285
19431030	18:00	-0.529
19431030	19:00	-0.742
19431030	20:00	-0.895
19431030	21:00	-0.986
19431030	22:00	-0.956
19431030	23:00	-0.803
19431031	0:00	-0.559
19431031	1:00	-0.346
19431031	2:00	-0.133
19431031	3:00	-0.041
19431031	4:00	-0.102
19431031	5:00	-0.224
19431031	6:00	-0.407
19431031	7:00	-0.62
19431031	8:00	-0.773
19431031	9:00	-0.864
19431031	10:00	-0.773
19431031	11:00	-0.62
19431031	12:00	-0.407
19431031	13:00	-0.133
19431031	14:00	0.05
19431031	15:00	0.203
19431031	16:00	0.203
19431031	17:00	0.111
19431031	18:00	-0.072
19431031	19:00	-0.315
19431031	20:00	-0.529
19431031	21:00	-0.651
19431031	22:00	-0.681
19431031	23:00	-0.62
19431101	0:00	-0.437
19431101	1:00	-0.254
